"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"16422","LGA",2023,11,17,6,52,38,58.71,180,5.7539,6.621473042,0,1020.4,10,2023-11-17 06:00:00
"16423","LGA",2023,11,17,7,51,39,63.36,180,5.7539,6.621473042,0,1020.2,10,2023-11-17 07:00:00
"16424","LGA",2023,11,17,8,50,41,71.07,210,5.7539,6.621473042,0,1019.8,10,2023-11-17 08:00:00
"16425","LGA",2023,11,17,9,50,43,76.76,160,5.7539,6.621473042,0,1019.6,10,2023-11-17 09:00:00
"16426","LGA",2023,11,17,10,52,45,76.94,160,4.60312,5.2971784336,0,1019.6,10,2023-11-17 10:00:00
"16427","LGA",2023,11,17,11,53,46,77.03,190,8.05546,9.2700622588,0,1019.5,10,2023-11-17 11:00:00
"16428","LGA",2023,11,17,12,55,47,74.36,210,8.05546,9.2700622588,0,1019.7,10,2023-11-17 12:00:00
"16429","LGA",2023,11,17,13,58,48,69.27,210,12.65858,14.5672406924,0,1019.4,10,2023-11-17 13:00:00
"16430","LGA",2023,11,17,14,60,47,62.11,220,9.20624,10.5943568672,0,1017.9,10,2023-11-17 14:00:00
"16431","LGA",2023,11,17,15,63,48,57.99,210,10.35702,11.9186514756,0,1016.8,10,2023-11-17 15:00:00
"16432","LGA",2023,11,17,16,64,48,55.99,190,16.11092,18.5401245176,0,1015.5,10,2023-11-17 16:00:00
"16433","LGA",2023,11,17,17,64,50,60.34,210,11.5078,13.242946084,0,1014.3,10,2023-11-17 17:00:00
"16434","LGA",2023,11,17,18,66,50,56.27,170,11.5078,13.242946084,0,1013.6,10,2023-11-17 18:00:00
"16435","LGA",2023,11,17,19,65,51,60.47,200,11.5078,13.242946084,0,1013.3,10,2023-11-17 19:00:00
"16436","LGA",2023,11,17,20,63,51,64.85,170,9.20624,10.5943568672,0,1012.7,10,2023-11-17 20:00:00
"16437","LGA",2023,11,17,21,62,51,67.18,180,11.5078,13.242946084,0,1012.3,10,2023-11-17 21:00:00
"16438","LGA",2023,11,17,22,62,52,69.71,180,5.7539,6.621473042,0,1011.9,10,2023-11-17 22:00:00
"16439","LGA",2023,11,17,23,62,51,67.18,200,5.7539,6.621473042,0,1011.3,10,2023-11-17 23:00:00
"16440","LGA",2023,11,18,0,61,52,72.22,180,8.05546,9.2700622588,0,1011,10,2023-11-18
"16441","LGA",2023,11,18,1,61,52,72.22,200,10.35702,11.9186514756,0,1010.2,10,2023-11-18 01:00:00
"16442","LGA",2023,11,18,2,60,52,74.83,180,5.7539,6.621473042,0,1009.5,10,2023-11-18 02:00:00
"16443","LGA",2023,11,18,3,60,52,74.83,190,5.7539,6.621473042,0,1008.9,10,2023-11-18 03:00:00
"16444","LGA",2023,11,18,4,59,52,77.55,160,5.7539,6.621473042,0,1008.1,10,2023-11-18 04:00:00
"16445","LGA",2023,11,18,5,61,52,72.22,170,5.7539,6.621473042,0,1007.4,10,2023-11-18 05:00:00
"16446","LGA",2023,11,18,6,61,52,72.22,200,5.7539,6.621473042,0,1006.6,10,2023-11-18 06:00:00
"16447","LGA",2023,11,18,7,59,52,77.55,200,9.20624,10.5943568672,1e-04,1006.1,10,2023-11-18 07:00:00
"16448","LGA",2023,11,18,8,58,53,83.39,160,8.05546,9.2700622588,1e-04,1005.4,10,2023-11-18 08:00:00
"16449","LGA",2023,11,18,9,58,54,86.51,170,4.60312,5.2971784336,0,1005.1,10,2023-11-18 09:00:00
"16450","LGA",2023,11,18,10,59,54,83.46,0,0,0,0,1005,10,2023-11-18 10:00:00
"16451","LGA",2023,11,18,11,58,53,83.39,0,0,0,0,1005.1,10,2023-11-18 11:00:00
"16452","LGA",2023,11,18,12,57,51,80.31,310,14.96014,17.2158299092,0,1005.9,10,2023-11-18 12:00:00
"16453","LGA",2023,11,18,13,54,47,77.12,320,14.96014,17.2158299092,0,1007.1,10,2023-11-18 13:00:00
"16454","LGA",2023,11,18,14,52,45,76.94,360,17.2617,19.864419126,1e-04,1007.8,10,2023-11-18 14:00:00
"16455","LGA",2023,11,18,15,50,43,76.76,350,17.2617,19.864419126,0,1007.2,10,2023-11-18 15:00:00
"16456","LGA",2023,11,18,16,50,40,68.37,330,18.41248,21.1887137344,0,1006.6,10,2023-11-18 16:00:00
"16457","LGA",2023,11,18,17,51,36,56.31,340,14.96014,17.2158299092,0,1006.3,10,2023-11-18 17:00:00
"16458","LGA",2023,11,18,18,53,31,42.81,350,16.11092,18.5401245176,0,1006.1,10,2023-11-18 18:00:00
"16459","LGA",2023,11,18,19,54,27,35.05,320,17.2617,19.864419126,0,1006.5,10,2023-11-18 19:00:00
"16460","LGA",2023,11,18,20,53,24,32.1,330,19.56326,22.5130083428,0,1007.3,10,2023-11-18 20:00:00
"16461","LGA",2023,11,18,21,51,25,36.03,320,19.56326,22.5130083428,0,1007.9,10,2023-11-18 21:00:00
"16462","LGA",2023,11,18,22,49,23,35.69,320,12.65858,14.5672406924,0,1009.2,10,2023-11-18 22:00:00
"16463","LGA",2023,11,18,23,48,25,40.29,320,17.2617,19.864419126,0,1010,10,2023-11-18 23:00:00
"16464","LGA",2023,11,19,0,46,24,41.67,310,17.2617,19.864419126,0,1010.7,10,2023-11-19
"16465","LGA",2023,11,19,1,45,25,45.12,320,14.96014,17.2158299092,0,1011.2,10,2023-11-19 01:00:00
"16466","LGA",2023,11,19,2,44,26,48.86,310,16.11092,18.5401245176,0,1011.4,10,2023-11-19 02:00:00
"16467","LGA",2023,11,19,3,43,24,46.71,310,12.65858,14.5672406924,0,1011.4,10,2023-11-19 03:00:00
"16468","LGA",2023,11,19,4,43,25,48.7,310,11.5078,13.242946084,0,1011.6,10,2023-11-19 04:00:00
"16469","LGA",2023,11,19,5,43,25,48.7,300,9.20624,10.5943568672,0,1011.5,10,2023-11-19 05:00:00
"16470","LGA",2023,11,19,6,43,26,50.77,310,8.05546,9.2700622588,0,1011.6,10,2023-11-19 06:00:00
"16471","LGA",2023,11,19,7,44,26,48.86,300,9.20624,10.5943568672,0,1012.1,10,2023-11-19 07:00:00
"16472","LGA",2023,11,19,8,44,26,48.86,300,12.65858,14.5672406924,0,1012.5,10,2023-11-19 08:00:00
"16473","LGA",2023,11,19,9,44,25,46.88,280,5.7539,6.621473042,0,1012.6,10,2023-11-19 09:00:00
"16474","LGA",2023,11,19,10,43,26,50.77,250,8.05546,9.2700622588,0,1012.9,10,2023-11-19 10:00:00
"16475","LGA",2023,11,19,11,44,26,48.86,250,5.7539,6.621473042,0,1013.2,10,2023-11-19 11:00:00
"16476","LGA",2023,11,19,12,45,27,49.02,250,10.35702,11.9186514756,0,1013.9,10,2023-11-19 12:00:00
"16477","LGA",2023,11,19,13,47,29,49.34,260,11.5078,13.242946084,0,1013.9,10,2023-11-19 13:00:00
"16478","LGA",2023,11,19,14,48,30,49.49,260,9.20624,10.5943568672,0,1014.1,10,2023-11-19 14:00:00
"16479","LGA",2023,11,19,15,51,31,46.09,300,9.20624,10.5943568672,0,1013.6,10,2023-11-19 15:00:00
"16480","LGA",2023,11,19,16,53,30,41.11,290,5.7539,6.621473042,0,1012.7,10,2023-11-19 16:00:00
"16481","LGA",2023,11,19,17,55,28,35.21,270,5.7539,6.621473042,0,1011.9,10,2023-11-19 17:00:00
"16482","LGA",2023,11,19,18,55,27,33.79,200,11.5078,13.242946084,0,1011.5,10,2023-11-19 18:00:00
"16483","LGA",2023,11,19,19,56,28,33.96,240,12.65858,14.5672406924,0,1011.5,10,2023-11-19 19:00:00
"16484","LGA",2023,11,19,20,55,28,35.21,240,12.65858,14.5672406924,0,1012,10,2023-11-19 20:00:00
"16485","LGA",2023,11,19,21,54,29,38.05,250,12.65858,14.5672406924,0,1012.6,10,2023-11-19 21:00:00
"16486","LGA",2023,11,19,22,54,28,36.52,260,12.65858,14.5672406924,0,1013.6,10,2023-11-19 22:00:00
"16487","LGA",2023,11,19,23,53,27,36.36,250,14.96014,17.2158299092,0,1014.3,10,2023-11-19 23:00:00
"16488","LGA",2023,11,20,0,53,28,37.88,270,17.2617,19.864419126,0,1014.9,10,2023-11-20
"16489","LGA",2023,11,20,1,51,30,44.26,280,10.35702,11.9186514756,0,1016.2,10,2023-11-20 01:00:00
"16490","LGA",2023,11,20,2,48,27,43.77,330,16.11092,18.5401245176,0,1018.3,10,2023-11-20 02:00:00
"16491","LGA",2023,11,20,3,45,24,43.28,320,17.2617,19.864419126,0,1018.9,10,2023-11-20 03:00:00
"16492","LGA",2023,11,20,4,44,23,43.11,330,12.65858,14.5672406924,0,1019.4,10,2023-11-20 04:00:00
"16493","LGA",2023,11,20,5,43,23,44.8,330,14.96014,17.2158299092,0,1020.4,10,2023-11-20 05:00:00
"16494","LGA",2023,11,20,6,42,24,48.55,340,9.20624,10.5943568672,0,1021.5,10,2023-11-20 06:00:00
"16495","LGA",2023,11,20,7,41,23,48.39,320,11.5078,13.242946084,0,1022.2,10,2023-11-20 07:00:00
"16496","LGA",2023,11,20,8,41,25,52.61,320,12.65858,14.5672406924,0,1022.7,10,2023-11-20 08:00:00
"16497","LGA",2023,11,20,9,40,24,52.45,330,9.20624,10.5943568672,0,1023.6,10,2023-11-20 09:00:00
"16498","LGA",2023,11,20,10,39,24,54.54,330,9.20624,10.5943568672,0,1024.5,10,2023-11-20 10:00:00
"16499","LGA",2023,11,20,11,39,24,54.54,340,10.35702,11.9186514756,0,1025.8,10,2023-11-20 11:00:00
"16500","LGA",2023,11,20,12,39,25,56.86,320,10.35702,11.9186514756,0,1026.9,10,2023-11-20 12:00:00
"16501","LGA",2023,11,20,13,40,25,54.69,340,9.20624,10.5943568672,0,1027.3,10,2023-11-20 13:00:00
"16502","LGA",2023,11,20,14,41,23,48.39,10,8.05546,9.2700622588,0,1027.9,10,2023-11-20 14:00:00
"16503","LGA",2023,11,20,15,41,21,44.47,10,12.65858,14.5672406924,0,1028.2,10,2023-11-20 15:00:00
"16504","LGA",2023,11,20,16,43,19,37.81,350,10.35702,11.9186514756,0,1027.9,10,2023-11-20 16:00:00
"16505","LGA",2023,11,20,17,44,16,31.97,10,5.7539,6.621473042,0,1027.9,10,2023-11-20 17:00:00
"16506","LGA",2023,11,20,18,45,15,29.46,350,11.5078,13.242946084,0,1028.4,10,2023-11-20 18:00:00
"16507","LGA",2023,11,20,19,45,13,26.99,340,8.05546,9.2700622588,0,1028.6,10,2023-11-20 19:00:00
"16508","LGA",2023,11,20,20,44,12,26.83,10,11.5078,13.242946084,0,1029.5,10,2023-11-20 20:00:00
"16509","LGA",2023,11,20,21,43,14,30.44,10,8.05546,9.2700622588,0,1030.1,10,2023-11-20 21:00:00
"16510","LGA",2023,11,20,22,44,12,26.83,30,9.20624,10.5943568672,0,1030.9,10,2023-11-20 22:00:00
"16511","LGA",2023,11,20,23,43,12,27.87,40,14.96014,17.2158299092,0,1031.8,10,2023-11-20 23:00:00
"16512","LGA",2023,11,21,0,42,10,26.5,40,11.5078,13.242946084,0,1032.1,10,2023-11-21
"16513","LGA",2023,11,21,1,41,15,34.35,30,11.5078,13.242946084,0,1033,10,2023-11-21 01:00:00
"16514","LGA",2023,11,21,2,39,17,40.5,30,12.65858,14.5672406924,0,1032.9,10,2023-11-21 02:00:00
"16515","LGA",2023,11,21,3,40,23,50.3,30,14.96014,17.2158299092,0,1033.1,10,2023-11-21 03:00:00
"16516","LGA",2023,11,21,4,39,21,48.06,60,17.2617,19.864419126,0,1032.8,10,2023-11-21 04:00:00
"16517","LGA",2023,11,21,5,39,22,50.14,60,17.2617,19.864419126,0,1033.5,10,2023-11-21 05:00:00
"16518","LGA",2023,11,21,6,37,20,49.82,60,8.05546,9.2700622588,0,1033.7,10,2023-11-21 06:00:00
"16519","LGA",2023,11,21,7,36,20,51.83,30,11.5078,13.242946084,0,1033.9,10,2023-11-21 07:00:00
"16520","LGA",2023,11,21,8,35,20,53.93,30,11.5078,13.242946084,0,1033.6,10,2023-11-21 08:00:00
"16521","LGA",2023,11,21,9,36,22,56.42,20,8.05546,9.2700622588,0,1033.8,10,2023-11-21 09:00:00
"16522","LGA",2023,11,21,10,36,23,58.85,20,5.7539,6.621473042,0,1033.3,10,2023-11-21 10:00:00
"16523","LGA",2023,11,21,11,36,23,58.85,80,10.35702,11.9186514756,0,1033.5,10,2023-11-21 11:00:00
"16524","LGA",2023,11,21,12,38,25,59.13,60,11.5078,13.242946084,0,1032.8,10,2023-11-21 12:00:00
"16525","LGA",2023,11,21,13,40,23,50.3,60,12.65858,14.5672406924,0,1033.1,10,2023-11-21 13:00:00
"16526","LGA",2023,11,21,14,42,26,52.76,80,12.65858,14.5672406924,0,1032.2,10,2023-11-21 14:00:00
"16527","LGA",2023,11,21,15,44,28,53.07,70,12.65858,14.5672406924,0,1031.6,10,2023-11-21 15:00:00
"16528","LGA",2023,11,21,16,45,29,53.22,80,12.65858,14.5672406924,0,1031,10,2023-11-21 16:00:00
"16529","LGA",2023,11,21,17,46,30,53.37,110,14.96014,17.2158299092,0,1030.4,10,2023-11-21 17:00:00
"16530","LGA",2023,11,21,18,46,30,53.37,120,12.65858,14.5672406924,0,1029.4,10,2023-11-21 18:00:00
"16531","LGA",2023,11,21,19,45,33,62.58,120,14.96014,17.2158299092,1e-04,1028.8,10,2023-11-21 19:00:00
"16532","LGA",2023,11,21,20,45,35,67.78,120,12.65858,14.5672406924,0.01,1028,10,2023-11-21 20:00:00
"16533","LGA",2023,11,21,21,45,35,67.78,110,16.11092,18.5401245176,0.01,1026.6,10,2023-11-21 21:00:00
"16534","LGA",2023,11,21,22,45,38,76.31,110,12.65858,14.5672406924,0.01,1025.5,10,2023-11-21 22:00:00
"16535","LGA",2023,11,21,23,45,39,79.36,100,16.11092,18.5401245176,1e-04,1024,10,2023-11-21 23:00:00
"16536","LGA",2023,11,22,0,46,40,79.44,NA,NA,NA,0.01,1023.3,10,2023-11-22
"16537","LGA",2023,11,22,1,46,40,79.44,120,20.71404,23.8373029512,0.01,1022.1,9,2023-11-22 01:00:00
"16538","LGA",2023,11,22,2,47,42,82.65,110,18.41248,21.1887137344,0.02,1020.8,8,2023-11-22 02:00:00
"16539","LGA",2023,11,22,3,47,43,85.89,110,20.71404,23.8373029512,0.02,1019,6,2023-11-22 03:00:00
"16540","LGA",2023,11,22,4,48,44,85.95,110,19.56326,22.5130083428,0.02,1016.9,5,2023-11-22 04:00:00
"16541","LGA",2023,11,22,5,49,45,86,NA,NA,NA,0.02,1014.3,6,2023-11-22 05:00:00
"16542","LGA",2023,11,22,6,50,46,86.06,NA,NA,NA,0.01,1012.6,6,2023-11-22 06:00:00
"16543","LGA",2023,11,22,7,52,49,89.46,NA,NA,NA,0.03,1011.5,5,2023-11-22 07:00:00
"16544","LGA",2023,11,22,8,53,50,89.51,NA,NA,NA,0.03,1009.1,4,2023-11-22 08:00:00
"16545","LGA",2023,11,22,9,52,50,92.86,40,11.5078,13.242946084,0.1,1006.7,2.5,2023-11-22 09:00:00
"16546","LGA",2023,11,22,10,53,51,92.89,30,11.5078,13.242946084,0.07,1005.4,2,2023-11-22 10:00:00
"16547","LGA",2023,11,22,11,53.6,51.8,93.6,NA,NA,NA,0.01,1004.7,4,2023-11-22 11:00:00
"16548","LGA",2023,11,22,12,52,50,92.86,320,12.65858,14.5672406924,1e-04,1005.1,2.5,2023-11-22 12:00:00
"16549","LGA",2023,11,22,13,50,48,92.8,310,14.96014,17.2158299092,0,1005.3,5,2023-11-22 13:00:00
"16550","LGA",2023,11,22,14,50,46,86.06,330,12.65858,14.5672406924,0,1005.6,6,2023-11-22 14:00:00
"16551","LGA",2023,11,22,15,51.8,46.4,81.74,340,5.7539,6.621473042,0,1005.8,10,2023-11-22 15:00:00
"16552","LGA",2023,11,22,16,51,45,79.84,320,10.35702,11.9186514756,0,1004.7,10,2023-11-22 16:00:00
"16553","LGA",2023,11,22,17,52,45,76.94,310,9.20624,10.5943568672,0,1003.7,10,2023-11-22 17:00:00
"16554","LGA",2023,11,22,18,54,44,68.82,310,18.41248,21.1887137344,0,1003.6,10,2023-11-22 18:00:00
"16555","LGA",2023,11,22,19,53,44,71.39,330,12.65858,14.5672406924,0,1003.2,10,2023-11-22 19:00:00
"16556","LGA",2023,11,22,20,54,43,66.24,330,10.35702,11.9186514756,0,1003.5,10,2023-11-22 20:00:00
"16557","LGA",2023,11,22,21,54,43,66.24,330,8.05546,9.2700622588,0,1003.6,10,2023-11-22 21:00:00
"16558","LGA",2023,11,22,22,54,44,68.82,310,8.05546,9.2700622588,0,1003.7,10,2023-11-22 22:00:00
"16559","LGA",2023,11,22,23,51,44,76.85,320,9.20624,10.5943568672,0,1004.2,10,2023-11-22 23:00:00
"16560","LGA",2023,11,23,0,50,44,79.76,20,5.7539,6.621473042,0,1004.2,10,2023-11-23
"16561","LGA",2023,11,23,1,50,43,76.76,360,5.7539,6.621473042,0,1004.5,10,2023-11-23 01:00:00
"16562","LGA",2023,11,23,2,49,43,79.68,30,5.7539,6.621473042,0,1004.6,10,2023-11-23 02:00:00
"16563","LGA",2023,11,23,3,49,42,76.67,30,5.7539,6.621473042,0,1004.7,10,2023-11-23 03:00:00
"16564","LGA",2023,11,23,4,51,43,73.97,0,0,0,0,1004.7,10,2023-11-23 04:00:00
"16565","LGA",2023,11,23,5,50,43,76.76,310,5.7539,6.621473042,0,1004.5,10,2023-11-23 05:00:00
"16566","LGA",2023,11,23,6,52,42,68.59,310,9.20624,10.5943568672,0,1005.1,10,2023-11-23 06:00:00
"16567","LGA",2023,11,23,7,51,41,68.48,310,14.96014,17.2158299092,0,1005.7,10,2023-11-23 07:00:00
"16568","LGA",2023,11,23,8,50,40,68.37,310,17.2617,19.864419126,0,1006.4,10,2023-11-23 08:00:00
"16569","LGA",2023,11,23,9,50,39,65.75,NA,NA,NA,0,1007.3,10,2023-11-23 09:00:00
"16570","LGA",2023,11,23,10,48,35,60.52,NA,NA,NA,0,1008.3,10,2023-11-23 10:00:00
"16571","LGA",2023,11,23,11,46,34,62.71,290,17.2617,19.864419126,0,1010.1,10,2023-11-23 11:00:00
"16572","LGA",2023,11,23,12,46,34,62.71,NA,NA,NA,0,1011.1,10,2023-11-23 12:00:00
"16573","LGA",2023,11,23,13,46,33,60.25,320,12.65858,14.5672406924,0,1011.9,10,2023-11-23 13:00:00
"16574","LGA",2023,11,23,14,47,32,55.73,NA,NA,NA,0,1011.6,10,2023-11-23 14:00:00
"16575","LGA",2023,11,23,15,48,31,51.54,310,23.0156,26.485892168,0,1011.2,10,2023-11-23 15:00:00
"16576","LGA",2023,11,23,16,49,31,49.65,320,18.41248,21.1887137344,0,1010.6,10,2023-11-23 16:00:00
"16577","LGA",2023,11,23,17,51,30,44.26,310,16.11092,18.5401245176,0,1010.4,10,2023-11-23 17:00:00
"16578","LGA",2023,11,23,18,52,30,42.65,300,12.65858,14.5672406924,0,1010.3,10,2023-11-23 18:00:00
"16579","LGA",2023,11,23,19,53,31,42.81,310,12.65858,14.5672406924,0,1011.2,10,2023-11-23 19:00:00
"16580","LGA",2023,11,23,20,52,31,44.42,310,14.96014,17.2158299092,0,1011.7,10,2023-11-23 20:00:00
"16581","LGA",2023,11,23,21,51,31,46.09,310,11.5078,13.242946084,0,1012.1,10,2023-11-23 21:00:00
"16582","LGA",2023,11,23,22,51,32,47.99,310,12.65858,14.5672406924,0,1013.7,10,2023-11-23 22:00:00
"16583","LGA",2023,11,23,23,50,33,51.85,320,12.65858,14.5672406924,0,1015,10,2023-11-23 23:00:00
"16584","LGA",2023,11,24,0,50,33,51.85,310,10.35702,11.9186514756,0,1014.8,10,2023-11-24
"16585","LGA",2023,11,24,1,49,32,51.7,300,8.05546,9.2700622588,0,1015.1,10,2023-11-24 01:00:00
"16586","LGA",2023,11,24,2,49,33,53.82,270,5.7539,6.621473042,0,1015.3,10,2023-11-24 02:00:00
"16587","LGA",2023,11,24,3,49,33,53.82,320,10.35702,11.9186514756,0,1015.9,10,2023-11-24 03:00:00
"16588","LGA",2023,11,24,4,48,33,55.87,320,12.65858,14.5672406924,0,1016.6,10,2023-11-24 04:00:00
"16589","LGA",2023,11,24,5,48,32,53.67,310,12.65858,14.5672406924,0,1016.6,10,2023-11-24 05:00:00
"16590","LGA",2023,11,24,6,48,32,53.67,310,11.5078,13.242946084,0,1017,10,2023-11-24 06:00:00
"16591","LGA",2023,11,24,7,48,32,53.67,310,9.20624,10.5943568672,0,1017.2,10,2023-11-24 07:00:00
"16592","LGA",2023,11,24,8,48,33,55.87,310,9.20624,10.5943568672,0,1017.6,10,2023-11-24 08:00:00
"16593","LGA",2023,11,24,9,48,32,53.67,310,9.20624,10.5943568672,0,1018.2,10,2023-11-24 09:00:00
"16594","LGA",2023,11,24,10,48,31,51.54,320,10.35702,11.9186514756,0,1018.7,10,2023-11-24 10:00:00
"16595","LGA",2023,11,24,11,48,30,49.49,320,9.20624,10.5943568672,0,1019.3,10,2023-11-24 11:00:00
"16596","LGA",2023,11,24,12,48,30,49.49,330,9.20624,10.5943568672,0,1019.8,10,2023-11-24 12:00:00
"16597","LGA",2023,11,24,13,49,30,47.68,320,10.35702,11.9186514756,0,1020.2,10,2023-11-24 13:00:00
"16598","LGA",2023,11,24,14,49,29,45.77,320,9.20624,10.5943568672,0,1020.2,10,2023-11-24 14:00:00
"16599","LGA",2023,11,24,15,50,29,44.1,320,12.65858,14.5672406924,0,1019.6,10,2023-11-24 15:00:00
"16600","LGA",2023,11,24,16,50,29,44.1,320,12.65858,14.5672406924,0,1019,10,2023-11-24 16:00:00
"16601","LGA",2023,11,24,17,50,27,40.62,310,11.5078,13.242946084,0,1018.7,10,2023-11-24 17:00:00
"16602","LGA",2023,11,24,18,50,24,35.86,310,18.41248,21.1887137344,0,1018.8,10,2023-11-24 18:00:00
"16603","LGA",2023,11,24,19,49,24,37.22,310,17.2617,19.864419126,0,1019.2,10,2023-11-24 19:00:00
"16604","LGA",2023,11,24,20,48,22,35.53,NA,NA,NA,0,1020.3,10,2023-11-24 20:00:00
"16605","LGA",2023,11,24,21,46,22,38.31,320,17.2617,19.864419126,0,1021.3,10,2023-11-24 21:00:00
"16606","LGA",2023,11,24,22,43,21,41.17,340,18.41248,21.1887137344,0,1022.4,10,2023-11-24 22:00:00
"16607","LGA",2023,11,24,23,40,21,46.23,340,19.56326,22.5130083428,0,1023.5,10,2023-11-24 23:00:00
"16608","LGA",2023,11,25,0,38,19,45.9,320,21.86482,25.1615975596,0,1024.3,10,2023-11-25
"16609","LGA",2023,11,25,1,37,19,47.74,NA,NA,NA,0,1025,10,2023-11-25 01:00:00
"16610","LGA",2023,11,25,2,35,16,45.4,350,18.41248,21.1887137344,0,1026.1,10,2023-11-25 02:00:00
"16611","LGA",2023,11,25,3,35,15,43.47,320,16.11092,18.5401245176,0,1027.3,10,2023-11-25 03:00:00
"16612","LGA",2023,11,25,4,34,14,43.3,340,12.65858,14.5672406924,0,1027.3,10,2023-11-25 04:00:00
"16613","LGA",2023,11,25,5,34,15,45.24,340,10.35702,11.9186514756,0,1027.3,10,2023-11-25 05:00:00
"16614","LGA",2023,11,25,6,34,16,47.25,320,12.65858,14.5672406924,0,1027.6,10,2023-11-25 06:00:00
"16615","LGA",2023,11,25,7,34,16,47.25,330,11.5078,13.242946084,0,1027.9,10,2023-11-25 07:00:00
"16616","LGA",2023,11,25,8,33,17,51.36,340,9.20624,10.5943568672,0,1027.8,10,2023-11-25 08:00:00
"16617","LGA",2023,11,25,9,33,18,53.62,330,12.65858,14.5672406924,0,1028.3,10,2023-11-25 09:00:00
"16618","LGA",2023,11,25,10,33,17,51.36,330,10.35702,11.9186514756,0,1029,10,2023-11-25 10:00:00
"16619","LGA",2023,11,25,11,32,16,51.2,360,5.7539,6.621473042,0,1030,10,2023-11-25 11:00:00
"16620","LGA",2023,11,25,12,33,17,51.36,40,8.05546,9.2700622588,0,1030.7,10,2023-11-25 12:00:00
"16621","LGA",2023,11,25,13,34,17,49.34,10,5.7539,6.621473042,0,1031,10,2023-11-25 13:00:00
"16622","LGA",2023,11,25,14,35,16,45.4,40,4.60312,5.2971784336,0,1031.2,10,2023-11-25 14:00:00
"16623","LGA",2023,11,25,15,36,17,45.57,60,5.7539,6.621473042,0,1031.1,10,2023-11-25 15:00:00
"16624","LGA",2023,11,25,16,37,18,45.73,100,2.30156,2.6485892168,0,1029.9,10,2023-11-25 16:00:00
"16625","LGA",2023,11,25,17,39,18,42.28,0,0,0,0,1029.3,10,2023-11-25 17:00:00
"16626","LGA",2023,11,25,18,41,18,39.12,320,4.60312,5.2971784336,0,1029.1,10,2023-11-25 18:00:00
"16627","LGA",2023,11,25,19,40,18,40.67,0,0,0,0,1028.9,10,2023-11-25 19:00:00
"16628","LGA",2023,11,25,20,40,18,40.67,40,2.30156,2.6485892168,0,1028.8,10,2023-11-25 20:00:00
"16629","LGA",2023,11,25,21,39,18,42.28,0,0,0,0,1028.4,10,2023-11-25 21:00:00
"16630","LGA",2023,11,25,22,39,18,42.28,0,0,0,0,1028.6,10,2023-11-25 22:00:00
"16631","LGA",2023,11,25,23,38,20,47.9,100,4.60312,5.2971784336,0,1028.5,10,2023-11-25 23:00:00
"16632","LGA",2023,11,26,0,38,20,47.9,140,5.7539,6.621473042,0,1028.3,10,2023-11-26
"16633","LGA",2023,11,26,1,37,20,49.82,130,5.7539,6.621473042,0,1028.1,10,2023-11-26 01:00:00
"16634","LGA",2023,11,26,2,37,21,51.99,150,4.60312,5.2971784336,0,1027.5,10,2023-11-26 02:00:00
"16635","LGA",2023,11,26,3,37,21,51.99,0,0,0,0,1027.2,10,2023-11-26 03:00:00
"16636","LGA",2023,11,26,4,37,22,54.23,170,5.7539,6.621473042,0,1027.1,10,2023-11-26 04:00:00
"16637","LGA",2023,11,26,5,38,22,52.14,170,5.7539,6.621473042,0,1027.1,10,2023-11-26 05:00:00
"16638","LGA",2023,11,26,6,38,23,54.39,180,4.60312,5.2971784336,0,1026.9,10,2023-11-26 06:00:00
"16639","LGA",2023,11,26,7,37,24,58.99,0,0,0,0,1026.6,10,2023-11-26 07:00:00
"16640","LGA",2023,11,26,8,38,25,59.13,20,4.60312,5.2971784336,0,1026,10,2023-11-26 08:00:00
"16641","LGA",2023,11,26,9,37,26,64.11,20,2.30156,2.6485892168,0,1025.7,10,2023-11-26 09:00:00
"16642","LGA",2023,11,26,10,37,26,64.11,70,4.60312,5.2971784336,0,1025.9,10,2023-11-26 10:00:00
"16643","LGA",2023,11,26,11,38,27,64.24,80,2.30156,2.6485892168,0,1025.9,10,2023-11-26 11:00:00
"16644","LGA",2023,11,26,12,38,28,66.94,40,4.60312,5.2971784336,0,1025.3,10,2023-11-26 12:00:00
"16645","LGA",2023,11,26,13,40,29,64.5,50,5.7539,6.621473042,0,1024.6,10,2023-11-26 13:00:00
"16646","LGA",2023,11,26,14,42,28,57.3,50,8.05546,9.2700622588,0,1024,10,2023-11-26 14:00:00
"16647","LGA",2023,11,26,15,45,31,57.73,50,5.7539,6.621473042,0,1023.1,10,2023-11-26 15:00:00
"16648","LGA",2023,11,26,16,46,33,60.25,40,5.7539,6.621473042,0,1021.5,10,2023-11-26 16:00:00
"16649","LGA",2023,11,26,17,47,34,60.38,40,10.35702,11.9186514756,0,1020.9,10,2023-11-26 17:00:00
"16650","LGA",2023,11,26,18,50,39,65.75,50,9.20624,10.5943568672,0,1019.7,10,2023-11-26 18:00:00
"16651","LGA",2023,11,26,19,50,41,71.07,110,10.35702,11.9186514756,1e-04,1018.7,10,2023-11-26 19:00:00
"16652","LGA",2023,11,26,20,50,42,73.87,90,11.5078,13.242946084,0.01,1017.5,7,2023-11-26 20:00:00
"16653","LGA",2023,11,26,21,49,43,79.68,80,10.35702,11.9186514756,1e-04,1016,9,2023-11-26 21:00:00
