establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code
6162284,M46893,"CLASSIC SEAFOOD GROUP, INC.",,7178 HIGHWAY 11 SOUTH ,AYDEN,NC,28513,,2021-11-05,Meat Processing,CAROLINA CLASSIC CATFISH,80,80NC,Small,35.446926413778,-77.431222404088,Pitt County,37147
6162288,M46894+P46894,MAGNOLIA BEEF HOLDINGS LLC,,137 INDUSTRIAL AVENUE ,HASBROOK HEIGHTS,NJ,07604,(201) 426-0750,2020-12-30,Meat Processing; Poultry Processing,,80,8023,Very Small,40.849717008346,-74.070558005045,Bergen County,34003
6162310,M46896,MURRAY L. NIXON FISHERY INC,,1141 NIXON FISHERY ROAD ,EDENTON,NC,27932,(252) 221-4115,2023-02-08,Meat Processing,,80,80NC,Small,36.201523298492,-76.717101771718,Chowan County,37041
6162374,M46898,"J.J. MCDONNELL & CO., INC",,7010 Brookdale Dr. ,Elkridge,MD,21075,(410) 799-4000,2018-02-28,Meat Processing,,80,8006,Very Small,39.177599995945,-76.766852977111,Howard County,24027
6162376,M46899,"L. D. AMORY AND COMPANY, INC",,101 SOUTH KING STREET ,HAMPTON,VA,23669,(757) 722-1915,2020-08-17,Meat Processing,,80,8019,Very Small,37.023765997507,-76.343005027782,Hampton city,51650
3554,M469+P230,"Boyle's Famous Corned Beef (2024), LLC",,1638 St. Louis Avenue ,Kansas City,MO,64101,(816) 842-5852,2018-11-13,Meat Processing; Poultry Processing,Boyle's Famous Corned Beef; Boyle's Famous Corned Beef Co.; NSP Quality Meats,35,3507,Small,39.10244998946,-94.605533971733,Jackson County,29095
6164788,M46904+P46904,"ARO Foods, LLC",,15715 Bammel Village Dr. ,Houston,TX,77014,(832) 446-3762,2021-08-02,Meat Processing; Poultry Processing,,40,4035,Small,30.003839987332,-95.464797986422,Harris County,48201
6164802,M46909+P46909,S & J Food Sales LLC,,1600 North Main ,Frederick,OK,73622,(580) 305-3222,2022-11-30,Meat Processing; Poultry Processing,Granna's,40,4028,Very Small,34.405913988317,-99.014348992619,Tillman County,40141
1627,M4691+P4691,"Hartford West Indian Bakery, Inc.",,801 Windsor St ,Hartford,CT,06120,(860) 246-6776,2021-08-10,Meat Processing; Poultry Processing,Scott's Jamaican Bakery,60,6006,Very Small,41.789628007351,-72.669517021938,Capitol Planning Region,
126548,M46910+P46910+V46910,B & R Meat Processing,,633 N. Devils Den Rd. ,Winslow,AR,72959,(479) 634-2211,2021-07-12,Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,35,3505,Very Small,35.809418664225,-94.143153826773,Washington County,05143
6164803,M46911+P46911,"Cut Fruit Express, Inc",,11585 Court House Blvd. ,Inver Grove Heights,MN,55077,,2019-08-14,Meat Processing; Poultry Processing,,25,2512,Small,44.781579358867,-93.036600282898,Dakota County,27037
6164808,M46913+P46913+G46913,"Nurture Life, Inc.",,6901C West 65th Street ,Bedford Park,IL,60638,(646) 369-8387,2025-09-19,Meat Processing; Poultry Processing,,50,5006,Small,41.772928993112,-87.794434990638,Cook County,17031
6164812,M46915+P46915,"Ali's Meats, L.L.C.",,1900 Rockbridge Rd. Suite 105,Stone Mountain,GA,30087,(478) 320-8078,2024-04-11,Meat Processing; Poultry Processing,,85,8517,Very Small,33.824219002307,-84.119217965807,Gwinnett County,13135
6164821,M46919+P46919,J'S & A'S Food Inc,,5015 Summer Avenue ,Memphis,TN,38122,(901) 210-9409,2025-08-21,Meat Processing; Poultry Processing,,90,9023,N / A,35.149436199642,-89.893220714244,Shelby County,47157
1123,M4692+P4692,"Latina Boulevard Foods, LLC",,1 Scrivner Drive ,Cheektowaga,NY,14227,(716) 656-8400,2021-07-20,Meat Processing; Poultry Processing,Latina Food Service,60,6009,Small,42.870669971626,-78.749883360579,Erie County,36029
126610,M46922+P46922,"Global Foods Group, Inc.",,245 Quality Dr. ,Clinton,AR,72031,(501) 722-6010,2021-07-22,Meat Processing; Poultry Processing,,35,3502,Very Small,35.568472517453,-92.457917543341,Van Buren County,05141
126641,M46924,Brick House Pizza Co.,,650 N. New Florissant Rd ,Florissant,MO,63031,(314) 837-0494,2020-06-25,Meat Processing,,35,3511,Very Small,38.791007007841,-90.32025898356,St. Louis County,29189
126211,M46926+P46926,Samossa Bites,,35-27 31st Street ,Long Island City,NY,11106,(718) 606-9150,2015-03-18,Meat Processing; Poultry Processing,,60,6017,Very Small,40.757347261886,-73.928917084787,Queens County,36081
126555,M46940,Jackiscooking LLC,,90 Wiltsie Bridge Road ,Ancramdale,NY,12503,(917) 679-4757,2017-07-18,Meat Processing,Jacuterie,60,6003,Very Small,42.067485792594,-73.569140403331,Columbia County,36021
126606,M46942+P46942,Maple Wind Farm,,1149 East Main Street ,Richmond,VT,05462,(802) 233-8781,2022-02-02,Meat Processing; Poultry Processing; Poultry Slaughter,,60,6026,Very Small,44.410025013802,-72.970354004284,Chittenden County,50007
126715,M46944+P46944,"Bostrom Farms, LLC",,2200 State Routes 5 and 20 ,Stanley,NY,14561,(585) 354-5424,2021-09-19,Meat Processing; Poultry Processing,,60,6028,Very Small,42.858299623643,-77.104044117548,Ontario County,36069
126733,M46945+P46945+V46945,Pane Vita LLC,07-0240013,10 White Street ,Rochester,NY,14608,(585) 203-9251,2021-07-19,Certification - Export; Meat Processing; Poultry Processing,,60,6009,Small,43.166783122889,-77.62367584632,Monroe County,36055
126871,M46953+P46953,"Fresh Advantage / Demakes Enterprises, LLC",152162970,18 Electronics Avenue ,Danvers,MA,01923,(978) 605-5180,2024-10-07,Meat Processing; Poultry Processing,Old Neighborhood Foods; Thin 'n Trim; Waterhill Naturals; Waterhill Organancs,60,6008,Small,42.577224780143,-70.974873560935,Essex County,25009
126815,M46954+P46954,Premier Meat Processing LLC,,36-16 23rd Street ,Astoria,NY,11106,(917) 642-8740,2016-03-08,Meat Processing; Poultry Processing,Epic  Foods,60,6017,Very Small,40.758666531536,-73.935630653955,Queens County,36081
6164822,M46959+P46959,Brugusa LLC,,15421 W. Dixie Highway  Bay 17/18,North Miami Beach,FL,33162,(786) 816-2289,2021-02-26,Meat Processing; Poultry Processing,Mr. Eats,85,8535,Very Small,25.917772998064,-80.159820979535,Miami-Dade County,12086
6164830,M46965+P46965,"Dinners On The Porch, LLC",,907 South Broad St. ,Winston-Salem,NC,27101,(336) 893-9361,2021-07-28,Meat Processing; Poultry Processing,,80,80NC,Very Small,36.082261095793,-80.244998885433,Forsyth County,37067
6164831,M46966+P46966,Encore Sausage Company,,3137 Pennsy Drive ,Hyattsville,MD,20785,,2021-07-20,Meat Processing; Poultry Processing,,80,8006,Small,38.933307583878,-76.886948550533,Prince George's County,24033
6164833,M46968+P46968,ICON Meals,0568856593,4312 McEwen Road ,Farmers Branch,TX,75244,,2021-10-06,Meat Processing; Poultry Processing,,40,4024,Small,32.928264002748,-96.834870016591,Dallas County,48113
6164835,M46970+P46970+V46970,307 Meat Company,,3745 Cherrywood East Loop ,Laramie,WY,82070,(307) 760-0566,2022-03-18,Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,15,1520,Small,41.28153401021,-105.586257039377,Albany County,56001
6164847,M46977+P46977,Marjo's Delight,,224 Chandia St ,Dededo,GU,96929,(671) 689-4481,2021-07-22,Meat Processing; Poultry Processing,,15,1506,Very Small,13.505940001228,144.832710011319,,66010
6164848,M46978,"Hitman Smoked Products, LLC",056584349,310 Elm Street ,Clifton,TN,38425,(615) 512-4875,2021-04-08,Meat Processing,,90,9023,Very Small,35.384428010036,-87.999036995694,Wayne County,47181
6164849,M46979+P46979+V46979,"West Coast Prime Meats, LLC",,125 S. Puente Street ,Brea,CA,92821,(714) 323-8148,2023-12-22,Meat Processing; Poultry Processing,,05,0525,Small,33.92074801676,-117.917186020835,Orange County,06059
6164852,M46981+P46981,Andre's & Lana's Delicacies,,305 S Kipling Street Unit-E,Lakewood,CO,80226,(303) 243-2894,2022-09-20,Meat Processing; Poultry Processing,,15,1514,Very Small,39.7104035645375,-105.1104830912370,,
6164870,M46987+P46987,F&S Produce West LLC,153796719,16800 SE Evelyn Street Suite 160,Clackamas,OR,97015,(503) 343-7170,2020-02-27,Meat Processing; Poultry Processing,F&S Fresh Foods,15,1509,Small,45.401287994069,-122.561656992213,Clackamas County,41005
6164883,M46993,Stamboom,,3150 Dee Hwy ,Hood River,OR,97031,,2020-03-23,Meat Processing,,15,1504,Very Small,45.634253018365,-121.595468978209,Hood River County,41027
6164886,M46996+P46996,305 Pizza @ MIA LLC,,3514 NW 36th Street ,Miami,FL,33142,(305) 635-1777,2020-06-23,Meat Processing; Poultry Processing,,85,8530,Very Small,25.808438992039,-80.252892039834,Miami-Dade County,12086
6164887,M46997+P46997,Nepaley LLC,,1900 N Austin Avenue # 20,Chicago,IL,60639,(224) 420-2310,2021-08-18,Meat Processing; Poultry Processing,,50,50IL,Small,41.915518996266,-87.779175987364,Cook County,17031
6164907,M47010+P47010,Julias Columbian Food,,360 Killian Hill Road ,Lilburn,GA,30047,(404) 399-9343,2026-02-11,Meat Processing; Poultry Processing,,85,8517,Very Small,33.895044994492,-84.137170996581,Gwinnett County,13135
6164915,M47014+P47014+V47014,Husker Meats LLC,,740 Old Highway 7 ,Ainsworth,NE,69210,(402) 382-3663,2021-07-23,Meat Processing; Meat Slaughter; Voluntary Processing - Meat; Voluntary Processing - Rabbit; Voluntary Slaughter - Meat; Voluntary Slaughter - Rabbit,Husker Meats - LLC Est. M47014,15,1528,Very Small,42.553659981374,-99.852268993786,Brown County,31017
6164917,M47015+P47015,AHR Manufacturing Inc,108686870,526 W 27th St ,Hialeah,FL,33010,(305) 640-5489,2021-10-25,Meat Processing; Poultry Processing,,85,8535,Very Small,25.845879989604,-80.29295602827,Miami-Dade County,12086
6164930,M47021,"K&J Meat Processing, LLC",,11417 Hwy 218 Bypass ,Paris,TN,38242,(731) 642-6490,2022-10-17,Meat Processing; Meat Slaughter,,90,9023,Very Small,36.307416557289,-88.37120714362,Henry County,47079
6164931,M47022+P47022,Alba Foods LLC,,5618 Yale Street ,Houston,TX,77076,(347) 821-1824,2020-03-09,Meat Processing,,40,4026,Very Small,29.848168012615,-95.402549028118,Harris County,48201
6164935,M47026+P47026,Gallucci's Fine Foods Inc.,,5 Shelter Rock Road  Building 5E,Danbury,CT,06810,(203) 470-5697,2021-07-19,Meat Processing; Poultry Processing,,60,6006,Very Small,41.389453989169,-73.433794040901,Western Connecticut Planning Region,
6164938,M47028+P47028+V47028,"Midsouth Packers, LLC",,2682 Highway 42 South ,Forsyth,GA,31029,(478) 731-6262,2021-11-03,Meat Processing; Meat Slaughter; Poultry Processing,,85,85GA,Very Small,32.968310012002,-83.95357001757,Monroe County,13207
6164939,M47029+P47029,DeBacker Family Dairy,,N9145 Badish Road L1 ,Daggett,MI,49821,(906) 753-6455,2020-07-24,Meat Processing; Poultry Processing,,50,5010,Very Small,45.444136696736,-87.553463564082,Menominee County,26109
6164940,M47030,F & C Seafood,,598 St. Ann Street ,Raceland,LA,70394,(985) 860-6267,2021-07-07,Meat Processing,,40,4015,Very Small,29.710562014818,-90.606309031419,Lafourche Parish,22057
6164941,M47031+V47031,Empire Custom Processing LLC,,430 NYS Route 8 ,Bridgewater,NY,13313,(315) 725-3550,2022-05-04,Certification - Export; Meat Processing; Meat Slaughter,,60,6028,Very Small,42.884208086358,-75.250172072672,Oneida County,36065
6164942,M47032+P47032+V47032,Heart O' Lakes Quality Meats,,14 Industrial Park Dr. ,Pelican Rapids,MN,56572,(218) 863-6328,2021-11-04,Identification - Meat; Meat Processing; Meat Slaughter; Poultry Processing; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Slaughter - Meat,,25,2503,Small,46.583928012561,-96.086391963105,Otter Tail County,27111
6164943,M47033+V47033,Salsabil Meat Processing,,12 Ehle Street ,Nelliston,NY,13410,(516) 288-1028,2022-03-14,Certification - Export; Meat Processing; Meat Slaughter,,60,6028,Very Small,42.926616576932,-74.610304205963,Montgomery County,36057
6164947,M47035,ZK Ranches LLC,,3610 Kelton Jackson Road ,Springfield,TN,37172,(270) 847-0538,2022-05-17,Meat Processing,Riverside Labor Group,90,9029,Very Small,36.492768994762,-86.854319976109,Robertson County,47147
6164949,M47036+P47036,Andoro LLC,,92 Produce Row ,St. Louis,MO,63102,(314) 422-7600,2021-10-07,Meat Processing; Poultry Processing,Andoro & Sons,35,3511,Very Small,38.653401010043,-90.189228965989,St. Louis city,29510
6164952,M47037+P47037+V47037,Quality Steak Inc.,,210 Park Drive ,Voorhees,NJ,08042,(856) 498-0808,2021-10-07,Certification - Export; Identification - Meat; Meat Processing; Poultry Processing,Quality Foods,80,8012,Small,39.852158003418,-75.010812997357,Camden County,34007
6164957,M47039+P47039,QC Poultry,,1111 W. Olympic Blvd. ,Montebello,CA,90640,(562) 533-8883,2021-04-06,Meat Processing; Poultry Processing,,05,0514,Small,34.007114015523,-118.113889004157,Los Angeles County,06037
6164962,M47043+P47043,"Aliyans Global, Inc.",,9133 Belden Ave. ,Franklin Park,IL,60131,(847) 421-4041,2023-06-09,Meat Processing; Poultry Processing,,50,5004,Very Small,41.919276980646,-87.854470036856,Cook County,17031
6164969,M47046,Delicious Real Food,,184 Main Street ,Butler,NJ,07405,(908) 333-7575,2025-11-10,Meat Processing,Delicias Real Fruit II LLC,80,8023,Very Small,41.003288981041,-74.34077597891,Morris County,34027
6164975,M47048,Beck's Sinclair's Fresh Fish & Seafood Market,,5960 Highway 79 N ,Paris,TN,38242,(731) 644-9720,2020-05-12,Meat Processing; Meat Slaughter,,90,9023,Very Small,36.353544996285,-88.22326296392,Henry County,47079
6164976,M47049+P47049,Lifestyle Foods Inc.,,520 Gitts Run Road ,Hanover,PA,17331,(717) 718-5423,2021-07-19,Meat Processing; Poultry Processing,,60,6005,Small,39.823146015323,-76.952709023353,York County,42133
6164979,M47051,"I O Ranch Processing, LLC",,932 N.  HWY 281 ,Evant,TX,76525,(254) 471-5300,2021-11-29,Meat Processing; Meat Slaughter,,40,4033,Very Small,31.483538007123,-98.149362987908,Hamilton County,48193
6164980,M47052,Potts Family Meats,,161 Elliot Smith Rd ,Jefferson,GA,30549,(706) 367-5824,2022-02-16,Meat Processing; Meat Slaughter,Georgia Meat Packers,85,8503,Very Small,34.137769781117,-83.509644811745,Jackson County,13157
6164986,M47056+P47056+V47056,"TC Provisions, Inc.",,31 Heisser Court ,Farmingdale,NY,11735,(516) 730-3387,2025-10-31,Certification - Export; Meat Processing; Poultry Processing,,60,6017,Very Small,40.728081008758,-73.452239005571,Nassau County,36059
6164989,M47059+P47059,CYRE Inc.,,876 Neighborhood Road  ,Lake Katrine,NY,12449,(845) 383-1199,2021-08-03,Meat Processing; Poultry Processing,Pika's Farm Table ,60,6027,Very Small,41.988382335747,-73.994013962333,Ulster County,36111
6164991,M47061+P47061,"Del Caribe Meat, Inc",,1212 Brook Avenue  ,Bronx,NY,10456,(718) 975-0208,2021-05-03,Meat Processing; Poultry Processing,,60,6012,Small,40.831310265153,-73.909009980927,Bronx County,36005
6164994,M47064+P47064,Co-Man of GA,,1440 Ventura Drive ,Cumming,GA,30040,(678) 640-0073,2024-02-29,Meat Processing; Poultry Processing,,85,8507,Very Small,34.228232015962,-84.108819795823,Forsyth County,13117
6164995,M47065+P47065,"New Horizon Food, Inc.",,7075 Newington Road Unit J,Lorton,VA,22079,(703) 344-4711,2023-01-31,Meat Processing,,80,8006,Very Small,38.735774456866,-77.184436208189,City of Fairfax,
6165001,M47069+P47069+V47069,United Meat Market,,1601 E. 4th Ave. ,El Paso,TX,79901,(915) 667-6528,2021-05-01,Certification - Export; Meat Processing; Poultry Processing,,40,4022,Very Small,31.757745892628,-106.47157586481,El Paso County,48141
6165005,M47070+P47070,"IPMF, LLC., d/b/a Naturpak",,100 Innovation Drive ,Janesville,WI,53546,(608) 544-8825,2022-11-15,Meat Processing; Poultry Processing,Naturpak,25,2530,Small,42.633058984127,-89.013254991273,Rock County,55105
6165007,M47071,J.C. Sowell Meats Inc.,,369th Tippett Road ,Vidalia,GA,30474,(912) 537-4065,2021-12-08,Meat Processing,,85,85GA,Very Small,32.143104980766,-82.446419001765,Toombs County,13279
6165009,M47072,Craft Byte LLC.,,10722 Sumner Road ,Wimauma,FL,33598,(619) 414-4443,2023-03-15,Meat Processing,Byte Biltong,85,8533,Very Small,27.756198452672,-82.329728827965,Hillsborough County,12057
6165018,M47077,The Daily Jerky,,1445 Eubank Blvd NE ,Albuquerque,NM,87112,(505) 205-6819,2021-08-16,Meat Processing,Wersonick LLC,40,4041,Very Small,35.095960998487,-106.533282011064,Bernalillo County,35001
6165020,M47079+V47079,Tribal Meat LLC,,223 Main Street ,Milo,IA,50166,(641) 942-6231,2025-11-12,Meat Processing; Meat Slaughter; Voluntary Processing - Meat; Voluntary Processing - Poultry; Voluntary Slaughter - Meat; Voluntary Slaughter - Poultry,Milo Locker Meats,25,2509,Small,41.287372005772,-93.440692002625,Warren County,19181
6165022,M47081+P47081,Taylor Farms Tennessee North,,3776 Lake Park Dr. ,Covington,KY,41017,(859) 443-8396,2022-03-08,Meat Processing; Poultry Processing,Taylor Fresh Foods,90,9008,Small,39.019454982606,-84.525152027852,Kenton County,21117
6165025,M47082+P47082,"Tawa Services, Inc.",,6491 Caballero Road ,Buena Park,CA,90620,(714) 521-8899,2022-02-02,Meat Processing; Poultry Processing,,05,0521,Small,33.866820989115,-118.020523990514,Orange County,06059
6165037,M47086,1923 Chili,,2712 Wilmington Rd ,New Castle,PA,16105,(724) 654-4522,2022-08-18,Meat Processing,,60,6019,Very Small,41.037481991126,-80.355717037039,Lawrence County,42073
6165038,M47087+P47087,Alexis Wholesale Distribution Inc.,,1529 - 1529B W. Rosecrans Avenue ,Gardena,CA,90249,(310) 352-6403,2022-04-05,Meat Processing; Poultry Processing,,05,0535,Very Small,33.902030517218,-118.303613116161,Los Angeles County,06037
6165042,M47090+P47090,"Pupusas San Miguel, LLC",,19800 FM 362 Rd. ,Waller,TX,77484,(832) 421-0375,2023-02-06,Meat Processing; Poultry Processing,,40,4035,Very Small,30.056119007085,-95.9335290156,Waller County,48473
6165047,M47092+P47092,MainLine Foods LLC,,1640 Sands Place SE Suite D,Marietta,GA,30067,(404) 465-1100,2022-04-26,Meat Processing; Poultry Processing,,85,8517,Small,33.914385020693,-84.493414035297,Cobb County,13067
6165050,M47095+P47095,Hess Meat Market Inc.,,605 N. Mesquite ,Muenster,TX,76252,(940) 759-2744,2022-02-18,Meat Processing; Meat Slaughter,,40,4028,Small,33.653822999286,-97.368436994668,Cooke County,48097
6165055,M47096+P47096,Tampasta LLC,,4501 107th Circle North Suite 2,Clearwater,FL,33762,(727) 572-8004,2023-03-15,Meat Processing; Poultry Processing,,85,8533,Very Small,27.869805008112,-82.695054999876,Pinellas County,12103
6165056,M47097+P47097,B'ALL Foods LLC,,13001 Port Said Road Unit 2,Opa Locka,FL,33054,(954) 599-6574,2022-05-11,Meat Processing; Poultry Processing,,85,8535,Very Small,25.892091014372,-80.252111014096,Miami-Dade County,12086
3837,M471+P471+V471,Bar-S Foods Co.,,200 Locust  ,Clinton,OK,73601,(580) 331-1623,2017-10-05,Certification - Export; Meat Processing; Poultry Processing,,40,4042,Small,35.510229983139,-98.962110960373,Custer County,40039
6165066,M47104+P47104+V47104,Fort Worth Meat Packers LLC,,3801 N Grove St. ,Fort Worth,TX,76106,(817) 381-2138,2022-02-16,Certification - Export; Meat Processing; Meat Slaughter; Poultry Processing; Poultry Slaughter; Voluntary Processing - Meat; Voluntary Slaughter - Meat,,40,4025,Small,32.812440014823,-97.347707039373,Tarrant County,48439
